Timestamp,Source,BSSID,Channel,FrequencyMHz,Band
1766154687.875120,02:13:37:ac:84:38,ff:ff:ff:ff:ff:ff,,2437,2.4GHz
1766154687.899448,3e:76:d4:0b:6b:90,ff:ff:ff:ff:ff:ff,,2437,2.4GHz
1766154687.914765,3e:76:d4:0b:6b:90,ff:ff:ff:ff:ff:ff,,2437,2.4GHz
1766154687.930026,3e:76:d4:0b:6b:90,ff:ff:ff:ff:ff:ff,,2437,2.4GHz
1766154687.940832,00:3e:73:42:be:22,00:3e:73:42:be:22,6.0,2437,2.4GHz
1766154687.941258,00:3e:73:42:be:23,00:3e:73:42:be:23,6.0,2437,2.4GHz
1766154687.941508,00:3e:73:42:be:25,00:3e:73:42:be:25,6.0,2437,2.4GHz
1766154688.042854,00:3e:73:42:be:22,00:3e:73:42:be:22,6.0,2437,2.4GHz
1766154688.043259,00:3e:73:42:be:23,00:3e:73:42:be:23,6.0,2437,2.4GHz
1766154688.043508,00:3e:73:42:be:25,00:3e:73:42:be:25,6.0,2437,2.4GHz
1766154688.079083,12:d2:d6:89:6d:52,ff:ff:ff:ff:ff:ff,,2437,2.4GHz
1766154688.079884,00:3e:73:42:be:23,00:3e:73:42:be:23,,2437,2.4GHz
1766154688.080419,00:3e:73:42:be:23,00:3e:73:42:be:23,,2437,2.4GHz
1766154688.080883,00:3e:73:42:be:23,00:3e:73:42:be:23,,2437,2.4GHz
1766154688.081382,00:3e:73:42:be:23,00:3e:73:42:be:23,,2437,2.4GHz
1766154688.100311,00:3e:73:42:be:23,00:3e:73:42:be:23,,2437,2.4GHz
1766154688.100759,00:3e:73:42:be:23,00:3e:73:42:be:23,,2437,2.4GHz
1766154688.101383,00:3e:73:42:be:23,00:3e:73:42:be:23,,2437,2.4GHz
1766154688.101884,00:3e:73:42:be:23,00:3e:73:42:be:23,,2437,2.4GHz
1766154688.201210,00:3e:73:42:4e:a4,00:3e:73:42:4e:a4,,5805,5GHz
1766154688.201384,00:3e:73:42:4e:a5,00:3e:73:42:4e:a5,,5805,5GHz
1766154688.201646,00:3e:73:42:4e:a8,00:3e:73:42:4e:a8,,5805,5GHz
1766154688.201883,00:3e:73:42:4e:a9,00:3e:73:42:4e:a9,,5805,5GHz
1766154688.202132,00:3e:73:42:4e:aa,00:3e:73:42:4e:aa,,5805,5GHz
1766154688.202507,00:3e:73:42:4e:ab,00:3e:73:42:4e:ab,,5805,5GHz
1766154688.306974,00:3e:73:42:4e:a4,00:3e:73:42:4e:a4,,5805,5GHz
1766154688.307171,00:3e:73:42:4e:a5,00:3e:73:42:4e:a5,,5805,5GHz
1766154688.307625,00:3e:73:42:4e:a8,00:3e:73:42:4e:a8,,5805,5GHz
1766154688.307779,00:3e:73:42:4e:a9,00:3e:73:42:4e:a9,,5805,5GHz
1766154688.308081,00:3e:73:42:4e:aa,00:3e:73:42:4e:aa,,5805,5GHz
1766154688.308480,00:3e:73:42:4e:ab,00:3e:73:42:4e:ab,,5805,5GHz
1766154688.408721,d4:dc:09:ab:ed:b1,d4:dc:09:ab:ed:b1,,5660,5GHz
1766154688.409133,d4:dc:09:ab:ed:b2,d4:dc:09:ab:ed:b2,,5660,5GHz
1766154688.511092,d4:dc:09:ab:ed:b1,d4:dc:09:ab:ed:b1,,5660,5GHz
1766154688.511509,d4:dc:09:ab:ed:b2,d4:dc:09:ab:ed:b2,,5660,5GHz
1766154688.613467,d4:dc:09:ab:ed:b1,d4:dc:09:ab:ed:b1,,5660,5GHz
1766154688.613904,d4:dc:09:ab:ed:b2,d4:dc:09:ab:ed:b2,,5660,5GHz
1766154688.655960,00:3e:73:42:b1:74,00:3e:73:42:b1:74,,5520,5GHz
1766154688.656340,00:3e:73:42:b1:75,00:3e:73:42:b1:75,,5520,5GHz
1766154688.656556,00:3e:73:42:b1:78,00:3e:73:42:b1:78,,5520,5GHz
1766154688.656777,00:3e:73:42:b1:79,00:3e:73:42:b1:79,,5520,5GHz
1766154688.657023,00:3e:73:42:b1:7a,00:3e:73:42:b1:7a,,5520,5GHz
1766154688.657426,00:3e:73:42:b1:7b,00:3e:73:42:b1:7b,,5520,5GHz
1766154688.758336,00:3e:73:42:b1:74,00:3e:73:42:b1:74,,5520,5GHz
1766154688.758634,00:3e:73:42:b1:75,00:3e:73:42:b1:75,,5520,5GHz
1766154688.758883,00:3e:73:42:b1:78,00:3e:73:42:b1:78,,5520,5GHz
1766154688.759132,00:3e:73:42:b1:79,00:3e:73:42:b1:79,,5520,5GHz
1766154688.759506,00:3e:73:42:b1:7a,00:3e:73:42:b1:7a,,5520,5GHz
1766154688.759757,00:3e:73:42:b1:7b,00:3e:73:42:b1:7b,,5520,5GHz
1766154688.860710,00:3e:73:42:b1:74,00:3e:73:42:b1:74,,5520,5GHz
1766154688.860884,00:3e:73:42:b1:75,00:3e:73:42:b1:75,,5520,5GHz
1766154688.861878,00:3e:73:42:b1:7a,00:3e:73:42:b1:7a,,5520,5GHz
1766154688.862134,00:3e:73:42:b1:7b,00:3e:73:42:b1:7b,,5520,5GHz
1766154687.914504,3e:76:d4:0b:6b:90,ff:ff:ff:ff:ff:ff,,2442,2.4GHz
1766154687.929773,3e:76:d4:0b:6b:90,ff:ff:ff:ff:ff:ff,,2442,2.4GHz
1766154688.916833,00:3e:73:42:b1:03,00:3e:73:42:b1:03,,2462,2.4GHz
1766154688.917289,00:3e:73:42:b1:03,00:3e:73:42:b1:03,,2462,2.4GHz
1766154688.921710,00:3e:73:42:b1:03,00:3e:73:42:b1:03,,2462,2.4GHz
1766154688.922575,00:3e:73:42:b1:03,00:3e:73:42:b1:03,,2462,2.4GHz
1766154688.923163,00:3e:73:42:b1:03,00:3e:73:42:b1:03,,2462,2.4GHz
1766154688.923740,00:3e:73:42:b1:03,00:3e:73:42:b1:03,,2462,2.4GHz
1766154688.927336,00:3e:73:42:b1:02,00:3e:73:42:b1:02,11.0,2462,2.4GHz
1766154688.927818,00:3e:73:42:b1:03,00:3e:73:42:b1:03,11.0,2462,2.4GHz
1766154688.928047,00:3e:73:42:b1:05,00:3e:73:42:b1:05,11.0,2462,2.4GHz
1766154688.938202,00:3e:73:42:b5:cb,00:3e:73:42:b5:cb,,5220,5GHz
1766154688.929989,00:3e:73:42:b1:03,00:3e:73:42:b1:03,,2462,2.4GHz
1766154688.938509,00:3e:73:42:b5:cb,00:3e:73:42:b5:cb,,5220,5GHz
1766154688.938883,00:3e:73:42:b5:cb,00:3e:73:42:b5:cb,,5220,5GHz
1766154688.939259,00:3e:73:42:b5:cb,00:3e:73:42:b5:cb,,5220,5GHz
1766154688.944874,32:9b:d6:f7:57:42,32:9b:d6:f7:57:42,44.0,5220,5GHz
1766154688.954628,00:3e:73:42:b5:c4,00:3e:73:42:b5:c4,,5220,5GHz
1766154688.954771,00:3e:73:42:b5:c5,00:3e:73:42:b5:c5,,5220,5GHz
1766154688.955054,00:3e:73:42:b5:c8,00:3e:73:42:b5:c8,,5220,5GHz
1766154688.955355,00:3e:73:42:b5:c9,00:3e:73:42:b5:c9,,5220,5GHz
1766154688.955680,00:3e:73:42:b5:ca,00:3e:73:42:b5:ca,,5220,5GHz
1766154688.955930,00:3e:73:42:b5:cb,00:3e:73:42:b5:cb,,5220,5GHz
1766154688.966723,94:fb:29:ac:8f:d8,ff:ff:ff:ff:ff:ff,,5220,5GHz
1766154688.967055,00:3e:73:42:b5:c4,00:3e:73:42:b5:c4,,5220,5GHz
1766154688.967660,00:3e:73:42:b5:c4,00:3e:73:42:b5:c4,,5220,5GHz
1766154688.968031,00:3e:73:42:b5:c4,00:3e:73:42:b5:c4,,5220,5GHz
1766154688.981684,94:fb:29:ac:8f:d8,ff:ff:ff:ff:ff:ff,,5220,5GHz
1766154688.982009,00:3e:73:42:b5:c4,00:3e:73:42:b5:c4,,5220,5GHz
1766154688.982383,00:3e:73:42:b5:c4,00:3e:73:42:b5:c4,,5220,5GHz
1766154688.982758,00:3e:73:42:b5:c4,00:3e:73:42:b5:c4,,5220,5GHz
1766154688.983008,00:3e:73:42:b5:c4,00:3e:73:42:b5:c4,,5220,5GHz
1766154689.047068,32:9b:d6:f7:57:42,32:9b:d6:f7:57:42,44.0,5220,5GHz
1766154689.056452,00:3e:73:42:b5:c4,00:3e:73:42:b5:c4,,5220,5GHz
1766154689.056634,00:3e:73:42:b5:c5,00:3e:73:42:b5:c5,,5220,5GHz
1766154689.056883,00:3e:73:42:b5:c8,00:3e:73:42:b5:c8,,5220,5GHz
1766154689.057259,00:3e:73:42:b5:c9,00:3e:73:42:b5:c9,,5220,5GHz
1766154689.057382,00:3e:73:42:b5:ca,00:3e:73:42:b5:ca,,5220,5GHz
1766154689.057758,00:3e:73:42:b5:cb,00:3e:73:42:b5:cb,,5220,5GHz
1766154689.110235,7e:c5:b2:43:77:cc,52:54:00:5e:1d:21,,5220,5GHz
1766154689.149569,32:9b:d6:f7:57:42,32:9b:d6:f7:57:42,44.0,5220,5GHz
1766154689.159226,00:3e:73:70:eb:58,00:3e:73:70:eb:58,,5220,5GHz
1766154689.159383,00:3e:73:42:b5:c4,00:3e:73:42:b5:c4,,5220,5GHz
1766154689.159633,00:3e:73:42:b5:c5,00:3e:73:42:b5:c5,,5220,5GHz
1766154689.159883,00:3e:73:42:b5:c8,00:3e:73:42:b5:c8,,5220,5GHz
1766154689.160467,00:3e:73:42:b5:c9,00:3e:73:42:b5:c9,,5220,5GHz
1766154689.160566,00:3e:73:42:b5:ca,00:3e:73:42:b5:ca,,5220,5GHz
1766154688.931101,00:3e:73:42:b1:03,00:3e:73:42:b1:03,,2462,2.4GHz
1766154688.943597,00:3e:73:42:b5:e3,00:3e:73:42:b5:e3,,2462,2.4GHz
1766154688.944090,00:3e:73:42:b5:e3,00:3e:73:42:b5:e3,,2462,2.4GHz
1766154688.944634,00:3e:73:42:b5:e3,00:3e:73:42:b5:e3,,2462,2.4GHz
1766154688.946212,00:3e:73:42:b5:e3,00:3e:73:42:b5:e3,,2462,2.4GHz
1766154688.948367,00:3e:73:42:b5:e2,00:3e:73:42:b5:e2,11.0,2462,2.4GHz
1766154688.948827,00:3e:73:42:b5:e3,00:3e:73:42:b5:e3,11.0,2462,2.4GHz
1766154688.949055,00:3e:73:42:b5:e5,00:3e:73:42:b5:e5,11.0,2462,2.4GHz
1766154689.027142,00:3e:73:42:b1:02,00:3e:73:42:b1:02,11.0,2462,2.4GHz
1766154689.027597,00:3e:73:42:b1:03,00:3e:73:42:b1:03,11.0,2462,2.4GHz
1766154689.027874,00:3e:73:42:b1:05,00:3e:73:42:b1:05,11.0,2462,2.4GHz
1766154689.050029,00:3e:73:42:b5:e2,00:3e:73:42:b5:e2,11.0,2462,2.4GHz
1766154689.050529,00:3e:73:42:b5:e3,00:3e:73:42:b5:e3,11.0,2462,2.4GHz
1766154689.050672,00:3e:73:42:b5:e5,00:3e:73:42:b5:e5,11.0,2462,2.4GHz
1766154689.131283,00:3e:73:42:b1:02,00:3e:73:42:b1:02,11.0,2462,2.4GHz
1766154689.131690,00:3e:73:42:b1:03,00:3e:73:42:b1:03,11.0,2462,2.4GHz
1766154689.131977,00:3e:73:42:b1:05,00:3e:73:42:b1:05,11.0,2462,2.4GHz
1766154689.152415,00:3e:73:42:b5:e2,00:3e:73:42:b5:e2,11.0,2462,2.4GHz
1766154689.152829,00:3e:73:42:b5:e3,00:3e:73:42:b5:e3,11.0,2462,2.4GHz
1766154689.153089,00:3e:73:42:b5:e5,00:3e:73:42:b5:e5,11.0,2462,2.4GHz
1766154689.199142,00:3e:73:42:b7:32,00:3e:73:42:b7:32,1.0,2412,2.4GHz
1766154689.199569,00:3e:73:42:b7:33,00:3e:73:42:b7:33,1.0,2412,2.4GHz
1766154689.199823,00:3e:73:42:b7:35,00:3e:73:42:b7:35,1.0,2412,2.4GHz
1766154689.210413,38:88:71:05:eb:32,38:88:71:05:eb:32,1.0,2412,2.4GHz
1766154689.224289,00:3e:73:71:16:02,00:3e:73:71:16:02,1.0,2412,2.4GHz
1766154689.252985,00:3e:73:42:d1:d3,00:3e:73:42:d1:d3,1.0,2412,2.4GHz
1766154689.301518,00:3e:73:42:b7:32,00:3e:73:42:b7:32,1.0,2412,2.4GHz
1766154689.301949,00:3e:73:42:b7:33,00:3e:73:42:b7:33,1.0,2412,2.4GHz
1766154689.302194,00:3e:73:42:b7:35,00:3e:73:42:b7:35,1.0,2412,2.4GHz
1766154689.312788,38:88:71:05:eb:32,38:88:71:05:eb:32,1.0,2412,2.4GHz
1766154689.354888,00:3e:73:42:d1:d2,00:3e:73:42:d1:d2,1.0,2412,2.4GHz
1766154689.403932,00:3e:73:42:b7:32,00:3e:73:42:b7:32,1.0,2412,2.4GHz
1766154689.404427,00:3e:73:42:b7:33,00:3e:73:42:b7:33,1.0,2412,2.4GHz
1766154689.415189,38:88:71:05:eb:32,38:88:71:05:eb:32,1.0,2412,2.4GHz
1766154689.506322,00:3e:73:42:b7:32,00:3e:73:42:b7:32,1.0,2412,2.4GHz
1766154689.506750,00:3e:73:42:b7:33,00:3e:73:42:b7:33,1.0,2412,2.4GHz
1766154689.506993,00:3e:73:42:b7:35,00:3e:73:42:b7:35,1.0,2412,2.4GHz
1766154689.160805,00:3e:73:42:b5:cb,00:3e:73:42:b5:cb,,5220,5GHz
1766154689.453342,00:3e:73:42:be:04,00:3e:73:42:be:04,,5825,5GHz
1766154689.453540,00:3e:73:42:be:05,00:3e:73:42:be:05,,5825,5GHz
1766154689.453895,00:3e:73:42:be:08,00:3e:73:42:be:08,,5825,5GHz
1766154689.454175,00:3e:73:42:be:09,00:3e:73:42:be:09,,5825,5GHz
1766154689.454480,00:3e:73:42:be:0a,00:3e:73:42:be:0a,,5825,5GHz
1766154689.454812,00:3e:73:42:be:0b,00:3e:73:42:be:0b,,5825,5GHz
1766154689.481579,94:fb:29:ac:8f:d8,ff:ff:ff:ff:ff:ff,,5825,5GHz
1766154689.482630,00:3e:73:42:be:04,00:3e:73:42:be:04,,5825,5GHz
1766154689.483009,00:3e:73:42:be:04,00:3e:73:42:be:04,,5825,5GHz
1766154689.483386,00:3e:73:42:be:04,00:3e:73:42:be:04,,5825,5GHz
1766154689.483643,00:3e:73:42:be:04,00:3e:73:42:be:04,,5825,5GHz
1766154689.497819,94:fb:29:ac:8f:d8,ff:ff:ff:ff:ff:ff,,5825,5GHz
1766154689.498260,00:3e:73:42:be:04,00:3e:73:42:be:04,,5825,5GHz
1766154689.498875,00:3e:73:42:be:04,00:3e:73:42:be:04,,5825,5GHz
1766154689.499133,00:3e:73:42:be:04,00:3e:73:42:be:04,,5825,5GHz
1766154689.499508,00:3e:73:42:be:04,00:3e:73:42:be:04,,5825,5GHz
1766154689.555684,00:3e:73:42:be:04,00:3e:73:42:be:04,,5825,5GHz
1766154689.555883,00:3e:73:42:be:05,00:3e:73:42:be:05,,5825,5GHz
1766154689.556296,00:3e:73:42:be:08,00:3e:73:42:be:08,,5825,5GHz
1766154689.556508,00:3e:73:42:be:09,00:3e:73:42:be:09,,5825,5GHz
1766154689.556758,00:3e:73:42:be:0a,00:3e:73:42:be:0a,,5825,5GHz
1766154689.557009,00:3e:73:42:be:0b,00:3e:73:42:be:0b,,5825,5GHz
1766154689.657086,00:3e:73:42:b4:a4,00:3e:73:42:b4:a4,,5680,5GHz
1766154689.657303,00:3e:73:42:b4:a5,00:3e:73:42:b4:a5,,5680,5GHz
1766154689.657549,00:3e:73:42:b4:a8,00:3e:73:42:b4:a8,,5680,5GHz
1766154689.657799,00:3e:73:42:b4:a9,00:3e:73:42:b4:a9,,5680,5GHz
1766154689.658153,00:3e:73:42:b4:aa,00:3e:73:42:b4:aa,,5680,5GHz
1766154689.658424,00:3e:73:42:b4:ab,00:3e:73:42:b4:ab,,5680,5GHz
1766154689.695813,86:a9:41:b5:d9:60,ff:ff:ff:ff:ff:ff,,5680,5GHz
1766154689.696326,00:3e:73:42:b4:a5,00:3e:73:42:b4:a5,,5680,5GHz
1766154689.711503,86:a9:41:b5:d9:60,ff:ff:ff:ff:ff:ff,,5680,5GHz
1766154689.712003,00:3e:73:42:b4:a5,00:3e:73:42:b4:a5,,5680,5GHz
1766154689.727100,86:a9:41:b5:d9:60,ff:ff:ff:ff:ff:ff,,5680,5GHz
1766154689.727776,00:3e:73:42:b4:a5,00:3e:73:42:b4:a5,,5680,5GHz
1766154689.759433,00:3e:73:42:b4:a4,00:3e:73:42:b4:a4,,5680,5GHz
1766154689.517605,38:88:71:05:eb:32,38:88:71:05:eb:32,1.0,2412,2.4GHz
1766154689.559763,00:3e:73:42:d1:d2,00:3e:73:42:d1:d2,1.0,2412,2.4GHz
1766154689.608738,00:3e:73:42:b7:32,00:3e:73:42:b7:32,1.0,2412,2.4GHz
1766154689.759634,00:3e:73:42:b4:a5,00:3e:73:42:b4:a5,,5680,5GHz
1766154689.609302,00:3e:73:42:b7:33,00:3e:73:42:b7:33,1.0,2412,2.4GHz
1766154689.760045,00:3e:73:42:b4:a8,00:3e:73:42:b4:a8,,5680,5GHz
1766154689.760292,00:3e:73:42:b4:a9,00:3e:73:42:b4:a9,,5680,5GHz
1766154689.760506,00:3e:73:42:b4:aa,00:3e:73:42:b4:aa,,5680,5GHz
1766154689.760884,00:3e:73:42:b4:ab,00:3e:73:42:b4:ab,,5680,5GHz
1766154689.877667,00:3e:73:42:9f:74,00:3e:73:42:9f:74,,5540,5GHz
1766154689.877771,00:3e:73:42:9f:75,00:3e:73:42:9f:75,,5540,5GHz
1766154689.878258,00:3e:73:42:9f:78,00:3e:73:42:9f:78,,5540,5GHz
1766154689.878418,00:3e:73:42:9f:79,00:3e:73:42:9f:79,,5540,5GHz
1766154689.878693,00:3e:73:42:9f:7a,00:3e:73:42:9f:7a,,5540,5GHz
1766154689.879089,00:3e:73:42:9f:7b,00:3e:73:42:9f:7b,,5540,5GHz
1766154689.880779,6e:2a:ae:54:f4:4b,ff:ff:ff:ff:ff:ff,,5540,5GHz
1766154689.895413,6e:2a:ae:54:f4:4b,ff:ff:ff:ff:ff:ff,,5540,5GHz
1766154689.909899,6e:2a:ae:54:f4:4b,ff:ff:ff:ff:ff:ff,,5540,5GHz
1766154689.609509,00:3e:73:42:b7:35,00:3e:73:42:b7:35,1.0,2412,2.4GHz
1766154689.662091,00:3e:73:42:d1:d2,00:3e:73:42:d1:d2,1.0,2412,2.4GHz
1766154689.662807,00:3e:73:42:d1:d5,00:3e:73:42:d1:d5,1.0,2412,2.4GHz
1766154689.711119,00:3e:73:42:b7:32,00:3e:73:42:b7:32,1.0,2412,2.4GHz
1766154689.711601,00:3e:73:42:b7:33,00:3e:73:42:b7:33,1.0,2412,2.4GHz
1766154689.711752,00:3e:73:42:b7:35,00:3e:73:42:b7:35,1.0,2412,2.4GHz
1766154689.722323,38:88:71:05:eb:32,38:88:71:05:eb:32,1.0,2412,2.4GHz
1766154689.735617,00:3e:73:71:16:01,00:3e:73:71:16:01,1.0,2412,2.4GHz
1766154689.813624,00:3e:73:42:b7:32,00:3e:73:42:b7:32,1.0,2412,2.4GHz
1766154689.814077,00:3e:73:42:b7:33,00:3e:73:42:b7:33,1.0,2412,2.4GHz
1766154689.814527,00:3e:73:42:b7:35,00:3e:73:42:b7:35,1.0,2412,2.4GHz
1766154689.916099,00:3e:73:42:b7:32,00:3e:73:42:b7:32,1.0,2412,2.4GHz
1766154689.916387,00:3e:73:42:b7:33,00:3e:73:42:b7:33,1.0,2412,2.4GHz
1766154689.916891,00:3e:73:42:b7:35,00:3e:73:42:b7:35,1.0,2412,2.4GHz
1766154689.938910,6e:2a:ae:54:f4:4b,ff:ff:ff:ff:ff:ff,,5540,5GHz
1766154689.973025,88:bc:ac:76:9d:34,ff:ff:ff:ff:ff:ff,,5540,5GHz
1766154689.973948,00:3e:73:42:9f:74,00:3e:73:42:9f:74,,5540,5GHz
1766154689.980247,00:3e:73:42:9f:74,00:3e:73:42:9f:74,,5540,5GHz
1766154689.980392,00:3e:73:42:9f:75,00:3e:73:42:9f:75,,5540,5GHz
1766154689.980530,00:3e:73:42:9f:78,00:3e:73:42:9f:78,,5540,5GHz
1766154689.980818,00:3e:73:42:9f:79,00:3e:73:42:9f:79,,5540,5GHz
1766154689.981056,00:3e:73:42:9f:7a,00:3e:73:42:9f:7a,,5540,5GHz
1766154689.981429,00:3e:73:42:9f:7b,00:3e:73:42:9f:7b,,5540,5GHz
1766154689.988125,88:bc:ac:76:9d:34,ff:ff:ff:ff:ff:ff,,5540,5GHz
1766154689.988440,00:3e:73:42:9f:74,00:3e:73:42:9f:74,,5540,5GHz
1766154689.988695,00:3e:73:42:9f:74,00:3e:73:42:9f:74,,5540,5GHz
1766154689.989428,00:3e:73:42:9f:74,00:3e:73:42:9f:74,,5540,5GHz
1766154689.989843,00:3e:73:42:9f:74,00:3e:73:42:9f:74,,5540,5GHz
1766154690.071222,00:3e:73:42:b0:e4,00:3e:73:42:b0:e4,,5240,5GHz
1766154690.071308,00:3e:73:42:b0:e5,00:3e:73:42:b0:e5,,5240,5GHz
1766154690.071554,00:3e:73:42:b0:e8,00:3e:73:42:b0:e8,,5240,5GHz
1766154690.071986,00:3e:73:42:b0:e9,00:3e:73:42:b0:e9,,5240,5GHz
1766154690.072257,00:3e:73:42:b0:ea,00:3e:73:42:b0:ea,,5240,5GHz
1766154690.072422,00:3e:73:42:b0:eb,00:3e:73:42:b0:eb,,5240,5GHz
1766154690.173474,00:3e:73:42:b0:e4,00:3e:73:42:b0:e4,,5240,5GHz
1766154690.173888,00:3e:73:42:b0:e5,00:3e:73:42:b0:e5,,5240,5GHz
1766154690.174046,00:3e:73:42:b0:e8,00:3e:73:42:b0:e8,,5240,5GHz
1766154690.174329,00:3e:73:42:b0:e9,00:3e:73:42:b0:e9,,5240,5GHz
1766154690.174552,00:3e:73:42:b0:ea,00:3e:73:42:b0:ea,,5240,5GHz
1766154690.174951,00:3e:73:42:b0:eb,00:3e:73:42:b0:eb,,5240,5GHz
1766154690.632841,00:3e:73:42:b7:32,00:3e:73:42:b7:32,1.0,2412,2.4GHz
1766154690.633511,00:3e:73:42:b7:33,00:3e:73:42:b7:33,1.0,2412,2.4GHz
1766154690.641697,02:13:37:ac:84:38,ff:ff:ff:ff:ff:ff,,2412,2.4GHz
1766154690.642952,02:13:37:ac:84:38,ff:ff:ff:ff:ff:ff,,2412,2.4GHz
1766154690.643698,00:3e:73:42:b7:33,00:3e:73:42:b7:33,,2412,2.4GHz
1766154690.693888,00:3e:73:42:d1:d2,00:3e:73:42:d1:d2,1.0,2412,2.4GHz
1766154690.735454,00:3e:73:42:b7:32,00:3e:73:42:b7:32,1.0,2412,2.4GHz
1766154690.735833,00:3e:73:42:b7:33,00:3e:73:42:b7:33,1.0,2412,2.4GHz
1766154690.737707,00:3e:73:42:b7:35,00:3e:73:42:b7:35,1.0,2412,2.4GHz
1766154690.745264,00:3e:73:42:d1:d3,00:3e:73:42:d1:d3,,2412,2.4GHz
1766154690.791858,00:3e:73:42:d1:d2,00:3e:73:42:d1:d2,1.0,2412,2.4GHz
1766154690.802978,00:3e:73:42:d1:d3,00:3e:73:42:d1:d3,,2412,2.4GHz
1766154690.804975,00:3e:73:42:d1:d3,00:3e:73:42:d1:d3,,2412,2.4GHz
1766154690.806800,00:3e:73:42:d1:d3,00:3e:73:42:d1:d3,,2412,2.4GHz
1766154690.808227,00:3e:73:42:d1:d3,00:3e:73:42:d1:d3,,2412,2.4GHz
1766154690.837704,00:3e:73:42:b7:32,00:3e:73:42:b7:32,1.0,2412,2.4GHz
1766154690.838267,00:3e:73:42:b7:33,00:3e:73:42:b7:33,1.0,2412,2.4GHz
1766154690.873210,00:3e:73:42:d1:d3,00:3e:73:42:d1:d3,,2412,2.4GHz
1766154690.874283,00:3e:73:42:d1:d3,00:3e:73:42:d1:d3,,2412,2.4GHz
1766154690.020723,00:3e:73:42:b7:32,00:3e:73:42:b7:32,1.0,2412,2.4GHz
1766154690.020902,00:3e:73:42:b7:33,00:3e:73:42:b7:33,1.0,2412,2.4GHz
1766154690.020963,00:3e:73:42:b7:35,00:3e:73:42:b7:35,1.0,2412,2.4GHz
1766154690.121217,00:3e:73:42:b7:32,00:3e:73:42:b7:32,1.0,2412,2.4GHz
1766154690.121407,00:3e:73:42:b7:33,00:3e:73:42:b7:33,1.0,2412,2.4GHz
1766154690.121500,00:3e:73:42:b7:35,00:3e:73:42:b7:35,1.0,2412,2.4GHz
1766154690.223946,00:3e:73:42:b7:32,00:3e:73:42:b7:32,1.0,2412,2.4GHz
1766154690.224126,00:3e:73:42:b7:35,00:3e:73:42:b7:35,1.0,2412,2.4GHz
1766154690.333882,00:3e:73:42:b7:32,00:3e:73:42:b7:32,1.0,2412,2.4GHz
1766154690.334064,00:3e:73:42:b7:33,00:3e:73:42:b7:33,1.0,2412,2.4GHz
1766154690.334127,00:3e:73:42:b7:35,00:3e:73:42:b7:35,1.0,2412,2.4GHz
1766154690.350063,00:3e:73:71:16:01,00:3e:73:71:16:01,1.0,2412,2.4GHz
1766154690.428408,00:3e:73:42:b7:33,00:3e:73:42:b7:33,1.0,2412,2.4GHz
1766154690.428610,00:3e:73:42:b7:35,00:3e:73:42:b7:35,1.0,2412,2.4GHz
1766154690.481322,00:3e:73:42:d1:d2,00:3e:73:42:d1:d2,1.0,2412,2.4GHz
1766154690.530340,00:3e:73:42:b7:32,00:3e:73:42:b7:32,1.0,2412,2.4GHz
1766154690.530746,00:3e:73:42:b7:33,00:3e:73:42:b7:33,1.0,2412,2.4GHz
1766154690.530986,00:3e:73:42:b7:35,00:3e:73:42:b7:35,1.0,2412,2.4GHz
1766154690.585277,00:3e:73:42:d1:d2,00:3e:73:42:d1:d2,1.0,2412,2.4GHz
1766154690.585948,00:3e:73:42:d1:d5,00:3e:73:42:d1:d5,1.0,2412,2.4GHz
1766154690.633169,00:3e:73:42:b7:33,00:3e:73:42:b7:33,1.0,2412,2.4GHz
1766154690.643862,00:3e:73:42:b7:33,00:3e:73:42:b7:33,,2412,2.4GHz
1766154690.693584,00:3e:73:42:d1:d2,00:3e:73:42:d1:d2,1.0,2412,2.4GHz
1766154690.694243,00:3e:73:42:d1:d5,00:3e:73:42:d1:d5,1.0,2412,2.4GHz
1766154690.735171,00:3e:73:42:b7:32,00:3e:73:42:b7:32,1.0,2412,2.4GHz
1766154690.735613,00:3e:73:42:b7:33,00:3e:73:42:b7:33,1.0,2412,2.4GHz
1766154690.737802,00:3e:73:42:b7:35,00:3e:73:42:b7:35,1.0,2412,2.4GHz
1766154690.745100,00:3e:73:42:d1:d3,00:3e:73:42:d1:d3,,2412,2.4GHz
1766154690.791558,00:3e:73:42:d1:d2,00:3e:73:42:d1:d2,1.0,2412,2.4GHz
1766154690.802041,00:3e:73:42:d1:d3,00:3e:73:42:d1:d3,,2412,2.4GHz
1766154690.802849,00:3e:73:42:d1:d3,00:3e:73:42:d1:d3,,2412,2.4GHz
1766154690.804295,00:3e:73:42:d1:d3,00:3e:73:42:d1:d3,,2412,2.4GHz
1766154690.804856,00:3e:73:42:d1:d3,00:3e:73:42:d1:d3,,2412,2.4GHz
1766154690.806634,00:3e:73:42:d1:d3,00:3e:73:42:d1:d3,,2412,2.4GHz
1766154690.808004,00:3e:73:42:d1:d3,00:3e:73:42:d1:d3,,2412,2.4GHz
1766154690.838008,00:3e:73:42:b7:33,00:3e:73:42:b7:33,1.0,2412,2.4GHz
1766154690.848787,38:88:71:05:eb:32,38:88:71:05:eb:32,1.0,2412,2.4GHz
1766154690.873047,00:3e:73:42:d1:d3,00:3e:73:42:d1:d3,,2412,2.4GHz
1766154690.874350,00:3e:73:42:d1:d3,00:3e:73:42:d1:d3,,2412,2.4GHz
1766154691.458333,38:88:71:05:eb:33,38:88:71:05:eb:33,52.0,5260,5GHz
